caso_id_canonico,tomo,n_lineas,es_techo_corta,pe_idx_bl,pe_tier_bl,vp_bl,bl_outcome,pe_idx_b067,pe_tier_b067,vp_b067,tier3_fired,inicio_votos_indiv,inicio_busqueda,fin_busqueda_con_techo
346_p1538,346,233,False,89,tier1_validado,mixed,hace_lugar,89,tier1_validado,mixed,False,96,80,96
346_p1549,346,62,False,45,tier1_validado,unanime,hace_lugar,45,tier1_validado,unanime,False,,7,62
346_p1552,346,268,False,131,tier1_validado,segun_su_voto,hace_lugar,131,tier1_validado,segun_su_voto,False,144,38,144
346_p1559,346,181,False,166,tier1_validado,unanime,revoca,166,tier1_validado,unanime,False,,10,181
346_p1564,346,796,False,176,tier1_validado,unanime,otro,176,tier1_validado,unanime,False,,167,796
347_p2,347,150,False,136,tier1_validado,unanime,desestima,136,tier1_validado,unanime,False,,127,150
347_p6,347,27,False,17,tier1_validado,unanime,desestima,17,tier1_validado,unanime,False,,6,27
347_p7,347,450,False,367,tier1_validado,segun_su_voto,desestima,367,tier1_validado,segun_su_voto,False,373,353,373
347_p18,347,743,False,399,tier1_validado,segun_su_voto,hace_lugar,399,tier1_validado,segun_su_voto,False,407,55,407
347_p36,347,270,False,253,tier1_validado,unanime,hace_lugar,253,tier1_validado,unanime,False,,243,270
347_p43,347,294,False,235,tier1_validado,segun_su_voto,desestima,235,tier1_validado,segun_su_voto,False,240,90,240
347_p51,347,443,False,394,tier1_validado,segun_su_voto,procedente,394,tier1_validado,segun_su_voto,False,404,385,404
347_p62,347,245,False,225,tier1_validado,unanime,otro,225,tier1_validado,unanime,False,,31,245
347_p69,347,157,False,140,tier1_validado,unanime,procedente,140,tier1_validado,unanime,False,,34,157
347_p73,347,374,False,355,tier1_validado,unanime,procedente,355,tier1_validado,unanime,False,,347,374
347_p83,347,454,False,430,tier1_validado,disidencia,otro,430,tier1_validado,disidencia,False,439,320,439
347_p94,347,227,False,202,tier1_validado,disidencia,hace_lugar,202,tier1_validado,disidencia,False,213,191,213
347_p100,347,204,False,148,tier1_validado,unanime,inadmisible_280,148,tier1_validado,unanime,False,,50,204
347_p105,347,133,False,118,tier1_validado,unanime,hace_lugar,118,tier1_validado,unanime,False,,38,133
347_p109,347,282,False,113,tier1_fallback,sin_firma,otro,113,tier1_fallback,sin_firma,False,,0,282
347_p116,347,437,False,418,tier1_validado,unanime,confirma,418,tier1_validado,unanime,False,,409,437
347_p128,347,1909,False,1847,tier1_validado,disidencia,originaria,1847,tier1_validado,disidencia,False,1862,266,1862
347_p178,347,1370,False,1209,tier1_validado,disidencia,originaria,1209,tier1_validado,disidencia,False,1228,226,1228
347_p216,347,542,False,518,tier1_validado,unanime,hace_lugar,518,tier1_validado,unanime,False,,508,542
347_p229,347,336,False,321,tier1_validado,unanime,otro,321,tier1_validado,unanime,False,,37,336
347_p237,347,245,False,237,tier1_validado,segun_su_voto,hace_lugar,237,tier1_validado,segun_su_voto,False,,62,245
347_p247,347,413,False,348,tier1_validado,segun_su_voto,desestima,348,tier1_validado,segun_su_voto,False,358,338,358
347_p257,347,612,False,591,tier1_validado,unanime,otro,591,tier1_validado,unanime,False,,347,612
347_p273,347,744,False,720,tier1_validado,unanime,revoca,720,tier1_validado,unanime,False,,407,744
347_p291,347,455,False,440,tier1_validado,unanime,otro,440,tier1_validado,unanime,False,,426,455
347_p302,347,366,False,352,tier1_validado,unanime,otro,352,tier1_validado,unanime,False,,42,366
347_p311,347,176,False,143,tier1_validado,unanime,hace_lugar,143,tier1_validado,unanime,False,,31,176
347_p321,347,227,False,214,tier1_validado,unanime,otro,214,tier1_validado,unanime,False,,35,227
347_p327,347,86,False,62,tier1_validado,unanime,abstracto,62,tier1_validado,unanime,False,,10,86
347_p329,347,334,False,213,tier1_fallback,unanime,otro,213,tier1_fallback,unanime,False,,64,334
347_p339,347,179,False,162,tier1_validado,unanime,revoca,162,tier1_validado,unanime,False,,148,179
347_p344,347,108,False,89,tier1_validado,unanime,otro,89,tier1_validado,unanime,False,,17,108
347_p347,347,186,False,161,tier1_validado,disidencia,hace_lugar,161,tier1_validado,disidencia,False,169,35,169
347_p352,347,189,False,175,tier1_validado,unanime,desestima,175,tier1_validado,unanime,False,,31,189
347_p357,347,124,False,116,tier1_validado,unanime,otro,116,tier1_validado,unanime,False,,34,124
347_p360,347,210,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,191,210
347_p368,347,276,False,155,tier1_validado,disidencia,originaria,155,tier1_validado,disidencia,False,174,54,174
347_p375,347,139,False,123,tier1_validado,unanime,originaria,123,tier1_validado,unanime,False,,16,139
347_p379,347,465,False,374,tier1_validado,disidencia,hace_lugar,374,tier1_validado,disidencia,False,388,364,388
347_p391,347,38,False,32,tier1_validado,unanime,desestima,32,tier1_validado,unanime,False,,12,38
347_p392,347,330,False,319,tier1_validado,unanime,confirma,319,tier1_validado,unanime,False,,264,330
347_p400,347,383,False,273,tier1_validado,segun_su_voto,hace_lugar,273,tier1_validado,segun_su_voto,False,285,209,285
347_p412,347,56,False,37,tier1_validado,unanime,otro,37,tier1_validado,unanime,False,,12,56
347_p414,347,421,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,421,421
347_p426,347,452,False,434,tier1_validado,unanime,hace_lugar,434,tier1_validado,unanime,False,,425,452
347_p437,347,155,False,135,tier1_validado,segun_su_voto,procedente,135,tier1_validado,segun_su_voto,False,145,40,145
347_p441,347,704,False,349,tier1_validado,disidencia,inadmisible_280,349,tier1_validado,disidencia,False,362,126,362
347_p459,347,115,False,91,tier1_validado,disidencia,procedente,91,tier1_validado,disidencia,False,102,21,102
347_p462,347,220,False,202,tier1_validado,unanime,hace_lugar,202,tier1_validado,unanime,False,,193,220
347_p468,347,173,False,162,tier1_validado,unanime,hace_lugar,162,tier1_validado,unanime,False,,153,173
347_p472,347,63,False,49,tier1_validado,unanime,otro,49,tier1_validado,unanime,False,,29,63
347_p474,347,857,False,603,tier1_validado,disidencia,procedente,603,tier1_validado,disidencia,False,620,56,620
347_p496,347,155,False,139,tier1_validado,unanime,hace_lugar,139,tier1_validado,unanime,False,,130,155
347_p500,347,277,False,256,tier1_validado,unanime,hace_lugar,256,tier1_validado,unanime,False,,246,277
347_p507,347,189,False,171,tier1_validado,unanime,hace_lugar,171,tier1_validado,unanime,False,,160,189
347_p512,347,336,False,325,tier1_validado,unanime,hace_lugar,325,tier1_validado,unanime,False,,315,336
347_p520,347,784,False,431,tier1_validado,unanime,otro,431,tier1_validado,unanime,False,444,77,444
347_p540,347,176,False,145,tier1_validado,unanime,hace_lugar,145,tier1_validado,unanime,False,,39,176
347_p545,347,89,False,54,tier1_validado,unanime,desestima,54,tier1_validado,unanime,False,,12,89
347_p547,347,204,False,188,tier1_validado,unanime,hace_lugar,188,tier1_validado,unanime,False,,22,204
347_p552,347,380,False,362,tier1_validado,unanime,originaria,362,tier1_validado,unanime,False,,33,380
347_p562,347,117,False,100,tier1_validado,unanime,otro,100,tier1_validado,unanime,False,,18,117
347_p565,347,260,False,244,tier1_validado,unanime,hace_lugar,244,tier1_validado,unanime,False,,211,260
347_p572,347,287,False,209,tier1_validado,segun_su_voto,hace_lugar,209,tier1_validado,segun_su_voto,False,218,35,218
347_p579,347,489,False,466,tier1_validado,unanime,hace_lugar,466,tier1_validado,unanime,False,,71,489
347_p594,347,62,False,45,tier1_validado,unanime,procedente,45,tier1_validado,unanime,False,,9,62
347_p596,347,415,False,396,tier1_validado,unanime,hace_lugar,396,tier1_validado,unanime,False,,287,415
347_p606,347,321,False,302,tier1_validado,unanime,hace_lugar,302,tier1_validado,unanime,False,,292,321
347_p614,347,253,False,96,tier1_validado,segun_su_voto,hace_lugar,96,tier1_validado,segun_su_voto,False,104,65,104
347_p621,347,296,False,264,tier1_validado,unanime,originaria,264,tier1_validado,unanime,False,,124,296
347_p629,347,66,False,53,tier1_validado,unanime,otro,53,tier1_validado,unanime,False,,9,66
347_p632,347,341,False,327,tier1_validado,unanime,procedente,327,tier1_validado,unanime,False,,314,341
347_p640,347,466,False,185,tier1_validado,segun_su_voto,otro,185,tier1_validado,segun_su_voto,False,208,59,208
347_p653,347,793,False,513,tier1_validado,segun_su_voto,hace_lugar,513,tier1_validado,segun_su_voto,False,523,503,523
347_p673,347,422,False,397,tier1_validado,unanime,otro,397,tier1_validado,unanime,False,,25,422
347_p684,347,140,False,105,tier1_validado,disidencia,procedente,105,tier1_validado,disidencia,False,119,26,119
347_p688,347,1300,False,686,tier1_validado,segun_su_voto,hace_lugar,686,tier1_validado,segun_su_voto,False,699,170,699
347_p721,347,332,False,221,tier1_validado,segun_su_voto,hace_lugar,221,tier1_validado,segun_su_voto,False,232,35,232
347_p729,347,18,False,11,tier1_validado,unanime,hace_lugar,11,tier1_validado,unanime,False,,0,18
347_p737,347,306,False,218,tier1_validado,disidencia,hace_lugar,218,tier1_validado,disidencia,False,225,204,225
347_p745,347,214,False,188,tier1_validado,disidencia,hace_lugar,188,tier1_validado,disidencia,False,199,67,199
347_p751,347,298,False,272,tier1_validado,disidencia,hace_lugar,272,tier1_validado,disidencia,False,281,263,281
347_p759,347,350,False,59,tier1_validado,segun_su_voto,otro,59,tier1_validado,segun_su_voto,False,64,46,64
347_p768,347,257,False,219,tier1_validado,segun_su_voto,otro,219,tier1_validado,segun_su_voto,False,229,208,229
347_p775,347,99,False,53,tier1_validado,disidencia,otro,53,tier1_validado,disidencia,False,85,28,85
347_p778,347,271,False,244,tier1_validado,unanime,hace_lugar,244,tier1_validado,unanime,False,,224,271
347_p785,347,189,False,176,tier1_validado,unanime,hace_lugar,176,tier1_validado,unanime,False,,38,189
347_p790,347,468,False,436,tier1_validado,segun_su_voto,hace_lugar,436,tier1_validado,segun_su_voto,False,445,422,445
347_p802,347,345,False,323,tier1_validado,unanime,procedente,323,tier1_validado,unanime,False,,74,345
347_p811,347,298,False,286,tier1_validado,unanime,hace_lugar,286,tier1_validado,unanime,False,,271,298
347_p818,347,18,False,10,tier1_validado,unanime,hace_lugar,10,tier1_validado,unanime,False,,0,18
347_p833,347,411,False,403,tier1_validado,unanime,otro,403,tier1_validado,unanime,False,,283,411
347_p843,347,495,False,445,tier1_validado,disidencia,hace_lugar,445,tier1_validado,disidencia,False,454,316,454
347_p856,347,260,False,176,tier1_validado,disidencia,otro,176,tier1_validado,disidencia,False,182,167,182
347_p863,347,519,False,481,tier1_validado,disidencia,otro,481,tier1_validado,disidencia,False,499,82,499
347_p876,347,151,False,124,tier1_validado,disidencia,hace_lugar,124,tier1_validado,disidencia,False,136,39,136
347_p880,347,492,False,92,tier1_validado,disidencia,otro,92,tier1_validado,disidencia,False,97,86,97
347_p893,347,393,False,55,tier1_validado,segun_su_voto,competencia,55,tier1_validado,segun_su_voto,False,69,52,69
347_p903,347,72,False,61,tier1_validado,unanime,desestima,61,tier1_validado,unanime,False,,19,72
347_p905,347,454,False,90,tier1_validado,segun_su_voto,procedente,90,tier1_validado,segun_su_voto,False,98,83,98
347_p917,347,283,False,64,tier2,mixed,otro,64,tier2,mixed,False,73,58,73
347_p924,347,453,False,432,tier1_validado,unanime,hace_lugar,432,tier1_validado,unanime,False,,68,453
347_p936,347,287,False,214,tier1_validado,segun_su_voto,otro,214,tier1_validado,segun_su_voto,False,237,46,237
347_p943,347,130,False,115,tier1_validado,unanime,procedente,115,tier1_validado,unanime,False,,37,130
347_p947,347,211,False,197,tier1_validado,unanime,otro,197,tier1_validado,unanime,False,,46,211
347_p952,347,173,False,144,tier1_validado,unanime,otro,144,tier1_validado,unanime,False,,30,173
347_p957,347,66,False,53,tier1_validado,unanime,otro,53,tier1_validado,unanime,False,,40,66
347_p959,347,390,False,367,tier1_validado,unanime,otro,367,tier1_validado,unanime,False,,23,390
347_p969,347,64,False,46,tier1_validado,unanime,hace_lugar,46,tier1_validado,unanime,False,,5,64
347_p971,347,869,False,493,tier1_validado,mixed,hace_lugar,493,tier1_validado,mixed,False,506,355,506
347_p993,347,319,False,303,tier1_validado,unanime,hace_lugar,303,tier1_validado,unanime,False,,291,319
347_p1001,347,460,False,263,tier1_validado,segun_su_voto,desestima,263,tier1_validado,segun_su_voto,False,267,62,267
347_p1013,347,320,False,304,tier1_validado,unanime,hace_lugar,304,tier1_validado,unanime,False,,287,320
347_p1022,347,347,False,242,tier1_validado,segun_su_voto,hace_lugar,242,tier1_validado,segun_su_voto,False,,229,347
347_p1031,347,582,False,149,tier1_validado,segun_su_voto,mal_concedido,149,tier1_validado,segun_su_voto,False,153,143,153
347_p1046,347,476,False,234,tier1_validado,disidencia,desestima,234,tier1_validado,disidencia,False,238,224,238
347_p1058,347,99,False,88,tier1_validado,unanime,procedente,88,tier1_validado,unanime,False,,30,99
347_p1061,347,807,False,719,tier1_validado,segun_su_voto,desestima,719,tier1_validado,segun_su_voto,False,723,89,723
347_p1081,347,90,False,74,tier1_validado,unanime,hace_lugar,74,tier1_validado,unanime,False,,17,90
347_p1084,347,1730,True,,,sin_firma,sin_dispositivo,1705,tier3,sin_firma,True,225,217,225
347_p1128,347,215,False,196,tier1_validado,unanime,procedente,196,tier1_validado,unanime,False,,188,215
347_p1134,347,118,False,73,tier1_validado,unanime,otro,73,tier1_validado,unanime,False,,32,118
347_p1137,347,426,False,267,tier1_validado,segun_su_voto,procedente,267,tier1_validado,segun_su_voto,False,279,123,279
347_p1151,347,570,False,550,tier1_validado,unanime,hace_lugar,550,tier1_validado,unanime,False,,64,570
347_p1166,347,724,False,401,tier1_validado,unanime,otro,401,tier1_validado,unanime,False,,65,724
347_p1177,347,285,False,258,tier1_validado,unanime,procedente,258,tier1_validado,unanime,False,,215,285
347_p1185,347,188,False,165,tier1_validado,disidencia,otro,165,tier1_validado,disidencia,False,171,28,171
347_p1191,347,396,False,378,tier1_validado,unanime,confirma,378,tier1_validado,unanime,False,,369,396
347_p1201,347,358,False,337,tier1_validado,unanime,revoca,337,tier1_validado,unanime,False,,40,358
347_p1210,347,193,False,176,tier1_validado,unanime,hace_lugar,176,tier1_validado,unanime,False,,19,193
347_p1215,347,110,False,92,tier1_validado,unanime,procedente,92,tier1_validado,unanime,False,,11,110
347_p1223,347,263,False,246,tier1_validado,unanime,revoca,246,tier1_validado,unanime,False,,236,263
347_p1230,347,155,False,127,tier1_validado,disidencia,hace_lugar,127,tier1_validado,disidencia,False,135,14,135
347_p1234,347,563,False,541,tier1_validado,unanime,hace_lugar,541,tier1_validado,unanime,False,,499,563
347_p1248,347,92,False,81,tier1_validado,unanime,desestima,81,tier1_validado,unanime,False,,14,92
347_p1250,347,116,False,101,tier1_validado,unanime,procedente,101,tier1_validado,unanime,False,,15,116
347_p1254,347,177,False,151,tier1_validado,disidencia,procedente,151,tier1_validado,disidencia,False,159,36,159
347_p1259,347,734,False,618,tier1_validado,segun_su_voto,desestima,618,tier1_validado,segun_su_voto,False,633,608,633
347_p1277,347,188,False,122,tier1_validado,segun_su_voto,otro,122,tier1_validado,segun_su_voto,False,134,17,134
347_p1282,347,227,False,204,tier1_validado,unanime,otro,204,tier1_validado,unanime,False,,9,227
347_p1288,347,1010,False,684,tier1_validado,segun_su_voto,hace_lugar,684,tier1_validado,segun_su_voto,False,696,108,696
347_p1313,347,550,False,494,tier1_validado,segun_su_voto,otro,494,tier1_validado,segun_su_voto,False,501,483,501
347_p1327,347,527,False,460,tier1_validado,segun_su_voto,confirma,460,tier1_validado,segun_su_voto,False,470,97,470
347_p1340,347,154,False,140,tier1_validado,unanime,hace_lugar,140,tier1_validado,unanime,False,,18,154
347_p1344,347,354,False,330,tier2,disidencia,hace_lugar,330,tier2,disidencia,False,341,319,341
347_p1353,347,10,True,,,sin_firma,sin_dispositivo,7,tier3,unanime,True,1,0,1
347_p1360,347,112,False,99,tier1_validado,unanime,hace_lugar,99,tier1_validado,unanime,False,,28,112
347_p1377,347,41,False,34,tier1_validado,unanime,competencia,34,tier1_validado,unanime,False,,10,41
347_p1385,347,43,False,35,tier1_validado,unanime,desestima,35,tier1_validado,unanime,False,,13,43
347_p1386,347,382,False,350,tier1_validado,disidencia,hace_lugar,350,tier1_validado,disidencia,False,359,38,359
347_p1396,347,261,False,241,tier1_validado,unanime,inadmisible_280,241,tier1_validado,unanime,False,245,227,245
347_p1403,347,1207,False,925,tier1_validado,mixed,revoca,925,tier1_validado,mixed,False,942,532,942
347_p1434,347,478,False,459,tier1_validado,unanime,otro,459,tier1_validado,unanime,False,,128,478
347_p1446,347,651,False,241,tier1_validado,segun_su_voto,hace_lugar,241,tier1_validado,segun_su_voto,False,254,112,254
347_p1463,347,311,False,142,tier1_validado,disidencia,hace_lugar,142,tier1_validado,disidencia,False,151,58,151
347_p1471,347,179,False,152,tier1_validado,disidencia,hace_lugar,152,tier1_validado,disidencia,False,161,24,161
347_p1476,347,618,False,412,tier1_validado,mixed,revoca,412,tier1_validado,mixed,False,422,374,422
347_p1492,347,125,False,112,tier1_validado,unanime,otro,112,tier1_validado,unanime,False,,30,125
347_p1495,347,1261,False,936,tier1_validado,unanime,otro,936,tier1_validado,unanime,False,,89,1261
347_p1527,347,2231,False,769,tier1_validado,mixed,otro,769,tier1_validado,mixed,False,779,446,779
347_p1586,347,273,False,259,tier1_validado,unanime,confirma,259,tier1_validado,unanime,False,,251,273
