caso_id,tomo,span,parser_firma,parser_outcome,parser_dictamen,zonif_clasif,zonif_firma,zonif_disp,zonif_cuerpo,zonif_dictamen,concuerda_firma,concuerda_disp,concuerda_dictamen,n_sumario,n_dictamen,n_cuerpo,n_dispositivo,n_firma,n_voto,n_epilogo,n_header,n_intersticio
344_p3567,344,226,unanime,revoca,False,fallo_completo,True,True,True,False,True,True,True,0,0,152,5,2,0,8,18,40
344_p3573,344,277,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,41,99,20,54,3,2,9,21,27
344_p3580,344,198,unanime,revoca,False,fallo_completo,True,True,True,False,True,True,True,0,0,141,4,2,0,6,15,29
344_p3585,344,350,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,189,4,1,0,7,30,118
344_p3595,344,189,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,29,35,74,2,25,15,8
344_p3600,344,369,segun_su_voto,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,43,107,3,89,10,30,86
344_p3610,344,129,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,90,3,7,0,1,9,18
344_p3613,344,160,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,85,10,2,0,6,15,41
344_p3618,344,228,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,151,6,1,0,6,18,45
344_p3624,344,54,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,11,0,19,1,2,0,6,3,11
344_p3625,344,433,unanime,revoca,False,fallo_completo,True,True,True,False,True,True,True,0,0,352,7,2,0,9,33,29
344_p3636,344,1781,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,1122,75,3,2,13,141,424
344_p3683,344,202,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,133,4,2,0,10,18,34
344_p3689,344,240,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,48,110,14,8,3,1,26,18,11
344_p3695,344,191,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,148,1,1,0,5,15,20
344_p3700,344,242,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,36,150,9,11,1,0,7,18,9
344_p3706,344,156,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,14,77,24,9,5,2,0,15,9
344_p3711,344,358,segun_su_voto,revoca,True,fallo_completo,True,True,True,True,True,True,True,60,12,37,6,3,1,195,27,16
344_p3720,344,148,unanime,competencia,False,fallo_completo,True,True,True,False,True,True,True,0,0,90,5,3,0,0,15,34
344_p3725,344,628,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,514,18,2,0,7,48,38
344_p3741,344,312,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,227,7,2,0,0,21,54
344_p3749,344,470,segun_su_voto,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,207,18,6,3,100,36,99
344_p3761,344,830,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,633,6,2,0,0,60,128
344_p3782,344,513,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,161,10,72,2,86,46,135
345_p1,345,438,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,68,223,7,90,2,0,7,25,15
345_p12,345,50,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,10,2,23,0,0,3,11
345_p13,345,181,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,109,6,3,2,4,15,41
345_p18,345,138,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,79,11,2,0,11,12,22
345_p22,345,585,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,0,166,75,190,5,3,3,45,97
345_p37,345,494,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,0,13,84,113,5,142,4,39,93
345_p50,345,344,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,0,244,47,4,2,0,8,24,14
345_p58,345,87,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,38,16,2,0,7,9,14
345_p61,345,577,segun_su_voto,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,283,57,4,84,5,45,98
345_p76,345,204,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,96,40,2,0,5,15,45
345_p81,345,97,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,43,8,3,0,4,9,29
345_p84,345,141,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,77,7,2,0,10,15,29
345_p89,345,370,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,25,0,225,25,2,0,16,27,49
345_p102,345,567,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,55,306,68,25,4,2,13,42,51
345_p116,345,287,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,45,81,8,28,2,0,92,21,9
345_p123,345,546,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,0,104,237,26,5,1,7,42,79
345_p137,345,106,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,66,5,3,0,4,9,18
345_p140,345,597,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,99,374,8,46,2,0,10,42,15
345_p154,345,10,unanime,hace_lugar,False,fallo_completo,True,True,False,False,True,True,True,0,0,0,5,2,0,0,3,0
345_p163,345,72,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,33,7,2,0,7,6,16
345_p165,345,384,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,55,255,13,7,3,2,9,30,9
345_p175,345,238,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,31,151,9,9,2,0,5,18,12
345_p189,345,51,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,22,7,3,0,3,6,9
345_p191,345,224,unanime,nulidad,False,fallo_completo,True,True,True,False,True,True,True,0,0,138,11,5,0,0,18,51
345_p197,345,210,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,133,23,2,0,0,15,36
345_p217,345,59,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,31,2,2,0,3,6,14
345_p220,345,163,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,10,0,76,9,4,2,17,15,29
345_p224,345,176,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,10,105,8,11,2,0,12,15,12
345_p229,345,458,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,329,14,2,0,10,36,66
345_p241,345,76,unanime,nulidad,False,fallo_completo,True,True,True,False,True,True,True,17,0,41,4,2,0,5,6,0
345_p263,345,261,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,127,59,7,3,0,6,21,37
345_p270,345,234,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,67,82,2,0,9,18,55
345_p278,345,126,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,84,6,2,0,3,9,21
345_p285,345,231,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,30,100,6,44,2,0,13,18,17
345_p291,345,204,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,128,11,2,0,2,15,45
345_p296,345,19,unanime,otro,False,fallo_completo,True,True,False,False,True,True,True,0,0,0,11,2,0,0,3,3
345_p298,345,1326,segun_su_voto,abstracto,False,fallo_completo,True,True,True,False,True,True,True,0,0,886,24,5,3,30,99,278
345_p331,345,227,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,149,5,1,0,6,18,47
345_p348,345,375,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,89,200,14,16,5,1,8,30,11
345_p358,345,815,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,31,0,528,67,2,0,15,60,111
345_p378,345,7,sin_firma,sin_dispositivo,False,sumario_editorial,True,False,False,False,False,True,True,0,0,0,0,2,0,0,3,2
345_p382,345,44,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,23,2,2,0,2,3,11
345_p401,345,608,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,62,448,14,8,3,2,7,45,18
345_p417,345,216,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,50,0,6,8,3,21,108,18,1
345_p423,345,252,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,174,5,2,0,7,21,42
345_p430,345,375,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,258,5,2,0,5,30,74
345_p440,345,1463,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,423,51,2,0,632,111,243
345_p477,345,193,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,111,13,4,2,5,15,42
345_p482,345,1657,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,495,195,9,2,0,532,123,300
345_p523,345,257,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,46,159,6,13,2,0,8,21,1
345_p530,345,104,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,1,70,8,8,2,0,0,6,8
345_p533,345,593,disidencia,confirma,True,fallo_completo,True,True,True,True,True,True,True,27,104,165,159,3,1,12,48,73
345_p549,345,1140,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,626,173,2,0,12,87,239
345_p578,345,151,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,84,6,2,0,6,12,40
345_p583,345,636,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,335,120,4,2,13,48,113
345_p599,345,19,unanime,confirma,False,fallo_completo,True,True,False,False,True,True,True,0,0,0,7,1,0,0,1,10
345_p608,345,484,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,384,5,2,0,8,39,45
345_p621,345,395,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,32,288,6,17,1,0,7,27,16
345_p630,345,48,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,22,2,3,0,5,6,9
345_p632,345,52,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,36,2,2,0,0,3,8
345_p634,345,439,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,60,282,13,11,3,10,7,36,16
345_p645,345,81,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,37,13,3,2,6,6,13
345_p647,345,898,segun_su_voto,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,333,66,5,3,246,69,131
345_p670,345,490,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,294,3,3,3,33,39,114
345_p683,345,127,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,1,0,80,7,2,0,5,9,22
345_p686,345,68,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,10,0,14,6,2,0,5,6,24
345_p688,345,237,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,33,150,10,6,2,0,4,18,13
345_p694,345,294,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,184,11,2,0,5,24,67
345_p702,345,542,segun_su_voto,confirma,True,fallo_completo,True,True,True,True,True,True,True,40,337,20,6,3,82,0,39,14
345_p715,345,39,sin_firma,sin_dispositivo,False,sumario_editorial,True,False,False,False,False,True,True,0,0,0,0,1,0,35,3,0
345_p722,345,223,disidencia,nulidad,False,fallo_completo,True,True,True,False,True,True,True,0,0,133,8,3,2,6,18,52
345_p728,345,87,unanime,nulidad,False,fallo_completo,True,True,True,False,True,True,True,11,0,55,1,2,0,10,6,1
345_p730,345,2060,segun_su_voto,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,952,210,5,2,327,159,404
345_p783,345,213,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,130,12,2,0,15,15,38
345_p789,345,424,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,62,209,12,18,4,75,0,30,13
345_p801,345,1425,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,649,11,3,87,351,111,212
345_p838,345,347,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,60,207,12,13,3,2,11,27,11
345_p847,345,87,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,38,8,3,0,16,6,15
345_p869,345,272,mixed,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,21,12,5,4,26,21,182
345_p876,345,174,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,134,5,2,0,0,12,20
345_p881,345,115,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,67,5,2,0,9,9,22
345_p884,345,829,segun_su_voto,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,545,12,3,1,2,63,202
345_p905,345,713,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,78,254,4,17,300,54,5
345_p923,345,512,unanime,revoca,True,fallo_completo,True,True,True,True,True,True,True,47,381,8,10,3,0,11,39,12
345_p938,345,281,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,53,171,8,11,2,0,0,21,14
345_p945,345,202,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,27,117,8,10,2,0,4,15,18
345_p951,345,2378,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,313,80,20,832,4,418,500,177,14
345_p1011,345,147,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,4,80,13,12,3,2,5,12,15
345_p1015,345,198,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,20,124,9,9,2,0,5,18,10
345_p1021,345,150,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,12,57,34,15,4,1,4,12,10
345_p1025,345,326,unanime,revoca,False,fallo_completo,True,True,True,False,True,True,True,0,0,197,9,2,0,5,27,85
345_p1034,345,125,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,63,4,2,0,6,9,40
345_p1037,345,196,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,13,115,10,12,4,2,11,15,13
345_p1042,345,70,unanime,revoca,False,fallo_completo,True,True,True,False,True,True,True,0,0,32,3,2,0,11,6,15
345_p1044,345,816,mixed,abstracto,True,fallo_completo,True,True,True,True,True,True,True,212,289,212,22,3,1,0,63,13
345_p1070,345,338,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,24,110,108,21,1,0,4,27,42
345_p1079,345,163,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,118,6,2,0,7,12,17
345_p1086,345,493,segun_su_voto,inadmisible_280,True,fallo_completo,True,True,True,True,True,True,True,49,213,12,109,3,50,9,36,11
345_p1098,345,53,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,23,2,4,0,0,6,17
345_p1101,345,408,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,41,277,23,14,4,1,5,30,12
345_p1111,345,63,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,35,3,2,0,2,6,14
345_p1113,345,43,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,16,2,2,0,7,3,12
345_p1114,345,329,disidencia,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,93,5,3,121,10,27,69
345_p1125,345,87,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,48,5,7,0,0,6,20
345_p1127,345,392,mixed,procedente,True,fallo_completo,True,True,True,True,True,True,True,36,124,120,21,4,2,6,33,45
345_p1138,345,87,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,30,2,2,0,25,6,21
345_p1140,345,106,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,63,6,2,0,6,9,19
345_p1143,345,280,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,55,157,17,8,3,2,5,21,11
345_p1150,345,396,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,81,235,13,11,4,2,4,30,15
345_p1160,345,425,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,62,283,16,8,3,2,7,30,13
345_p1174,345,293,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,68,148,9,11,3,2,16,24,11
345_p1181,345,102,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,10,49,7,7,2,0,8,9,9
345_p1184,345,847,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,146,329,160,76,3,1,35,66,30
345_p1205,345,172,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,122,6,2,0,0,12,29
345_p1210,345,360,mixed,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,176,18,4,3,69,27,62
345_p1219,345,537,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,60,227,95,51,3,1,19,42,38
345_p1238,345,223,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,19,133,7,22,3,0,7,18,13
345_p1244,345,187,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,30,101,8,6,3,6,6,15,11
345_p1249,345,369,segun_su_voto,confirma,False,fallo_completo,True,True,True,False,True,True,True,0,0,234,6,3,2,23,30,70
345_p1259,345,283,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,26,108,13,87,1,0,7,21,12
345_p1266,345,93,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,47,7,3,2,0,6,27
345_p1269,345,781,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,242,304,2,0,11,60,161
345_p1291,345,186,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,2,128,9,2,3,0,9,15,17
345_p1297,345,246,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,26,143,14,19,3,1,7,18,14
345_p1303,345,214,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,141,6,2,0,5,18,41
345_p1312,345,417,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,60,255,8,37,2,0,7,30,17
345_p1322,345,95,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,42,2,2,0,6,9,33
345_p1325,345,283,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,28,131,7,71,2,0,9,21,13
345_p1332,345,118,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,62,9,3,2,5,12,24
345_p1336,345,162,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,82,6,4,0,0,15,54
345_p1342,345,285,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,17,64,2,0,125,21,55
345_p1349,345,345,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,36,59,129,72,2,0,3,27,16
345_p1358,345,172,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,27,83,9,15,4,2,7,15,9
345_p1363,345,80,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,48,2,2,0,6,6,11
345_p1365,345,182,disidencia,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,97,17,3,2,5,15,42
345_p1370,345,146,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,111,7,1,0,0,12,14
345_p1374,345,520,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,66,367,15,7,3,2,7,39,13
